se dezlantuie	-2.1	0.7	[-3, -1, -1, -3, -3, -2, -2, -2, -2, -2]
furios	-2.4	1.0198	[-1, -3, -3, -1, -3, -3, -1, -4, -2, -3]
ploios	-0.3	0.64031	[-1, 0, 1, 0, 0, 0, -1, 0, -1, -1]
ranced	-2.5	1.11803	[-3, -3, -3, -2, -3, 0, -3, -1, -4, -3]
rancezeala	-2.6	0.8	[-4, -3, -3, -2, -2, -2, -2, -2, -2, -4]
rancidly	-2.5	1.20416	[-2, -1, -4, -3, -4, -1, -2, -3, -4, -1]
rancidness	-2.6	0.91652	[-3, -4, -2, -3, -4, -2, -3, -1, -2, -2]
rancidnesses	-1.6	0.4899	[-2, -1, -2, -1, -1, -2, -2, -2, -1, -2]
declama	-1.4	0.66332	[-1, -2, -2, -1, -2, -2, -2, -1, 0, -1]
RANTER	-1.2	1.16619	[-1, -2, -2, -2, -1, -1, -1, -2, 2, -2]
ranters	-1.2	0.87178	[-1, -1, -1, 0, -1, -1, -3, -2, 0, -2]
rants	-1.3	0.45826	[-1, -1, -1, -2, -1, -1, -1, -2, -2, -1]
viol	-3.7	0.64031	[-4, -2, -4, -4, -4, -4, -4, -4, -3, -4]
violat	-3.6	0.4899	[-3, -3, -4, -4, -3, -4, -4, -4, -3, -4]
raper	-3.4	0.66332	[-3, -3, -4, -4, -3, -3, -4, -4, -2, -4]
violatorilor	-3.6	0.66332	[-2, -4, -4, -3, -4, -3, -4, -4, -4, -4]
violuri	-3.5	0.67082	[-4, -3, -4, -4, -3, -4, -4, -3, -2, -4]
ulei de rapita	-0.5	1.20416	[0, 0, 0, 0, 0, -4, 0, 0, -1, 0]
viol	-3.8	0.4	[-3, -4, -4, -4, -4, -4, -4, -4, -3, -4]
violator	-3.9	0.3	[-4, -4, -4, -4, -4, -4, -3, -4, -4, -4]
violatori	-3.3	0.64031	[-3, -3, -4, -3, -4, -3, -4, -2, -4, -3]
extaz	0.6	2.2891	[-2, 2, -2, 3, 3, 4, -1, -1, 2, -2]
extaziat	0.9	1.97231	[0, -2, 0, 2, 4, -1, 4, -1, 1, 2]
bucurie	0.7	2.05183	[0, -2, 0, 2, 4, -2, 4, -1, 1, 1]
rapitor	1.7	1.95192	[3, 4, 0, 3, 2, 2, 4, -2, -1, 2]
eczema	-1.7	0.78102	[-2, -1, -1, -3, -2, -2, -1, -1, -1, -3]
ratificat	0.6	0.4899	[1, 0, 0, 1, 1, 0, 1, 1, 0, 1]
a ajunge	0.1	0.3	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
atins	0.4	0.4899	[1, 0, 0, 0, 1, 1, 0, 1, 0, 0]
ajunge	0.2	0.4	[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]
ajungand	0.8	0.6	[1, 0, 2, 0, 1, 0, 1, 1, 1, 1]
promptitudine	1.0	0.63246	[1, 1, 1, 1, 0, 1, 2, 1, 2, 0]
gata	1.5	1.0247	[2, 1, 1, 0, 2, 2, 1, 1, 1, 4]
reasigurare	1.5	0.5	[1, 1, 1, 1, 2, 1, 2, 2, 2, 2]
reassurances	1.4	0.8	[0, 1, 1, 2, 1, 1, 1, 2, 3, 2]
reasigura	1.4	0.4899	[2, 2, 1, 1, 2, 1, 2, 1, 1, 1]
asigurat	1.7	0.45826	[2, 1, 1, 1, 2, 2, 2, 2, 2, 2]
reasigura	1.5	0.92195	[2, 1, 1, 2, 2, 2, -1, 2, 2, 2]
linistitor	1.7	1.48661	[3, 3, 2, -2, 1, 3, 3, 2, 1, 1]
reassuringly	1.8	0.87178	[1, 3, 2, 1, 2, 3, 3, 1, 1, 1]
rebel	-0.6	1.49666	[-2, -1, -1, 0, -2, -1, 2, 1, 1, -3]
rebeli	-1.5	1.0247	[-2, -2, -1, -3, -2, -2, -1, 1, -1, -2]
razvratit	-1.0	1.26491	[-2, -2, 0, -2, 0, -2, -2, -1, -1, 2]
rebelling	-1.1	1.51327	[-3, -1, -2, -1, -2, -1, -1, -3, 2, 1]
rebeliune	-0.5	1.80278	[-2, -2, -1, -1, 3, -1, 1, -3, 2, -1]
rebeliuni	-1.1	1.57797	[-2, -4, -3, 0, 0, -1, 1, -2, -1, 1]
rebel	-1.2	1.249	[-2, -1, -3, -1, -2, -2, 1, -1, 1, -2]
rebel	-1.8	0.87178	[-3, 0, -2, -2, -1, -2, -3, -1, -2, -2]
fronda	-1.2	1.16619	[0, -3, -1, -2, 1, -1, -2, 0, -2, -2]
rebeli	-0.8	1.07703	[-1, 0, 0, -2, 0, -3, 0, 0, 0, -2]
recesiune	-1.8	1.07703	[-3, -1, -4, -2, -1, -1, -1, -1, -3, -1]
nesabuit	-1.7	0.64031	[-2, -1, -1, -3, -1, -2, -1, -2, -2, -2]
recomanda	1.5	0.67082	[1, 1, 1, 1, 2, 3, 2, 2, 1, 1]
recomandat	0.8	1.07703	[1, 1, 0, -2, 1, 2, 1, 2, 1, 1]
recomanda	0.9	0.9434	[1, 1, 2, 0, 0, 2, 1, -1, 2, 1]
rascumparat	1.3	0.9	[2, 1, 2, 2, 1, -1, 2, 1, 2, 1]
puti	-2.4	0.66332	[-3, -3, -2, -3, -3, -2, -2, -2, -1, -3]
duhnea	-2.0	1.09545	[-4, -3, -2, -3, -1, -2, 0, -1, -2, -2]
Reeker	-1.7	1.1	[0, -2, -1, 0, -3, -3, -2, -1, -3, -2]
Reekers	-1.5	1.0247	[-3, 0, 0, 0, -2, -2, -2, -2, -2, -2]
mirosind	-2.0	1.48324	[2, -2, -2, -3, -3, -3, -1, -3, -3, -2]
refuza	-1.2	0.4	[-1, -1, -1, -1, -1, -1, -1, -2, -2, -1]
refuzat	-1.2	0.74833	[0, -1, -1, -1, -1, -1, -2, -1, -3, -1]
refuzare	-1.7	0.64031	[-1, -1, -1, -2, -2, -2, -3, -1, -2, -2]
regret	-1.8	0.6	[-2, -2, -2, -2, -1, -3, -1, -1, -2, -2]
plin de regret	-1.9	0.83066	[-1, -2, -1, -2, -1, -2, -1, -3, -3, -3]
cu parere de rau	-1.9	0.83066	[-1, -1, -1, -3, -2, -3, -1, -3, -2, -2]
regretfulness	-1.6	0.66332	[-1, -3, -1, -1, -1, -2, -1, -2, -2, -2]
regreta	-1.5	0.5	[-2, -2, -2, -1, -2, -1, -1, -2, -1, -1]
regretabil	-2.3	0.78102	[-3, -1, -2, -1, -3, -2, -3, -3, -2, -3]
din pacate	-2.0	0.63246	[-2, -3, -1, -3, -2, -1, -2, -2, -2, -2]
regretat	-1.6	0.4899	[-2, -1, -2, -2, -2, -2, -1, -1, -1, -2]
regretter	-1.6	0.66332	[-2, -1, -2, -2, -3, -2, -1, -1, -1, -1]
regretters	-2.0	0.89443	[-1, -2, -2, -2, -4, -3, -1, -1, -2, -2]
regretand	-1.7	0.78102	[-3, -2, -2, -1, -3, -1, -1, -1, -2, -1]
revigoreze	2.3	0.78102	[3, 3, 3, 2, 3, 1, 2, 1, 2, 3]
revigorat	1.9	1.13578	[2, 2, 3, 1, 2, 3, 3, -1, 2, 2]
revigoreaza	1.8	0.9798	[2, 2, 3, 0, 2, 2, 3, 0, 2, 2]
revigoreze	1.7	0.64031	[1, 2, 1, 1, 2, 2, 2, 1, 3, 2]
revigorarii	2.2	0.4	[2, 2, 2, 3, 2, 3, 2, 2, 2, 2]
respinge	-1.7	0.64031	[-1, -2, -2, -2, -1, -3, -1, -1, -2, -2]
respins	-2.3	0.45826	[-3, -2, -3, -3, -2, -2, -2, -2, -2, -2]
rejectee	-2.3	0.45826	[-3, -2, -2, -3, -2, -3, -2, -2, -2, -2]
rejectees	-1.8	0.4	[-2, -2, -1, -2, -2, -2, -2, -2, -2, -1]
rejecter	-1.6	0.66332	[-2, -1, -1, -3, -2, -2, -1, -1, -1, -2]
rejecters	-1.8	0.6	[-2, -3, -1, -1, -2, -1, -2, -2, -2, -2]
respingere	-2.0	0.7746	[-1, -2, -3, -1, -2, -3, -2, -1, -3, -2]
rejectingly	-1.7	0.64031	[-1, -2, -2, -2, -1, -2, -2, -1, -3, -1]
respingere	-2.5	0.67082	[-3, -3, -2, -4, -3, -2, -2, -2, -2, -2]
respingeri	-2.1	0.53852	[-3, -2, -2, -2, -1, -2, -3, -2, -2, -2]
rejective	-1.8	0.6	[-3, -2, -2, -2, -1, -1, -2, -2, -1, -2]
rejector	-1.8	0.74833	[-2, -1, -2, -3, -1, -2, -1, -2, -3, -1]
respinge	-2.2	0.4	[-3, -2, -2, -2, -2, -3, -2, -2, -2, -2]
bucura	1.9	0.9434	[2, 3, 1, 3, 1, 3, 1, 3, 1, 1]
bucurat	2.0	0.63246	[2, 1, 2, 3, 2, 2, 3, 1, 2, 2]
se bucura	2.1	0.7	[2, 1, 2, 3, 2, 3, 3, 2, 2, 1]
veselie	2.8	0.4	[3, 3, 2, 3, 3, 3, 2, 3, 3, 3]
relaxa	1.9	1.13578	[2, 1, 1, 1, 4, 4, 2, 1, 1, 2]
relaxanti	1.0	0.89443	[2, 1, 0, 0, 1, 0, 1, 3, 1, 1]
Relaxante	0.7	0.9	[0, 1, 1, 0, -1, 2, 1, 2, 1, 0]
relaxare	2.4	0.4899	[3, 2, 3, 2, 2, 3, 3, 2, 2, 2]
relaxari	1.0	0.89443	[-1, 0, 2, 1, 1, 2, 1, 2, 1, 1]
relaxat	2.2	0.87178	[2, 3, 1, 3, 3, 3, 1, 2, 1, 3]
relaxedly	1.5	0.5	[2, 2, 1, 1, 2, 1, 2, 2, 1, 1]
descatuseala	2.0	0.63246	[2, 2, 3, 1, 3, 2, 2, 2, 1, 2]
relaxer	1.6	0.8	[0, 2, 1, 2, 1, 3, 1, 2, 2, 2]
relaxers	1.4	0.4899	[2, 1, 1, 1, 2, 2, 2, 1, 1, 1]
relaxeaza	1.5	0.5	[2, 1, 1, 1, 1, 2, 2, 2, 1, 2]
relaxina	1.7	0.64031	[2, 2, 1, 2, 0, 2, 2, 2, 2, 2]
relaxant	2.2	0.6	[1, 2, 2, 2, 2, 3, 3, 3, 2, 2]
relaxins	1.2	1.4	[1, 3, 2, 1, 0, 1, -2, 3, 2, 1]
neobosit	0.2	1.07703	[3, -1, 0, -1, 0, 1, 0, 0, 0, 0]
bazeaza	0.5	1.20416	[0, 2, -1, 1, 0, 1, 2, -1, 2, -1]
relief	2.1	0.53852	[2, 2, 2, 3, 2, 3, 2, 1, 2, 2]
reliefuri	1.3	0.78102	[1, 2, 2, 2, 2, 2, 0, 0, 1, 1]
relievable	1.1	1.22066	[1, -2, 1, 1, 1, 1, 3, 2, 1, 2]
usurare	1.5	0.5	[1, 2, 1, 2, 1, 1, 2, 2, 1, 2]
usurata	1.6	0.66332	[2, 1, 2, 1, 1, 3, 2, 1, 1, 2]
relievedly	1.4	0.4899	[1, 2, 1, 1, 1, 2, 2, 2, 1, 1]
reliever	1.5	0.80623	[2, 1, 2, 2, 1, 2, 0, 1, 1, 3]
relievers	1.0	0.63246	[1, 1, 1, 1, 2, 0, 2, 0, 1, 1]
reliefuri	1.5	0.80623	[2, 1, 2, 2, 1, 2, 0, 1, 1, 3]
alinarea	1.5	1.0247	[2, 2, 1, 2, 3, -1, 2, 1, 1, 2]
relievo	1.3	1.00499	[0, 2, 1, 2, 2, -1, 2, 2, 2, 1]
savuros	1.6	0.8	[1, 2, 1, 3, 2, 3, 1, 1, 1, 1]
repulsie	-1.4	0.4899	[-2, -2, -1, -1, -1, -1, -2, -1, -2, -1]
ezitarea	-1.6	0.8	[-3, -2, -1, -1, -1, -1, -2, -1, -3, -1]
sovaitor	-1.0	0.7746	[0, -1, 0, -1, -1, 0, -1, -2, -2, -2]
fara tragere de inima	-0.4	1.42829	[-1, 2, -1, -2, -2, -1, 1, -1, 2, -1]
remarcabil	2.6	1.0198	[3, 4, 3, 2, 2, 3, 3, 0, 3, 3]
remuscare	-1.1	1.51327	[-3, -1, -3, 1, 2, -2, -1, -1, -2, -1]
remuscari	-0.9	2.07123	[-1, 1, -2, -3, 2, -1, -3, -2, 3, -3]
remorsefully	-0.7	1.34536	[-1, -1, 0, -1, -2, -1, -1, 1, -3, 2]
remorsefulness	-0.7	1.61555	[-1, -2, 2, -2, -2, -1, 0, -3, 2, 0]
remuscari	-2.3	0.64031	[-4, -2, -2, -2, -3, -2, -2, -2, -2, -2]
remorselessly	-2.0	1.09545	[-3, -3, -3, -2, -1, -1, -4, -1, -1, -1]
remorselessness	-2.8	1.16619	[-3, -4, -2, -2, -3, -4, -1, -1, -4, -4]
repetitive	-1.0	0.06325	[-1, -1, 0, -2, -1, -2, -1, -1, 0, -1]
reprima	-1.4	0.66332	[-1, -1, -3, -2, -1, -1, -2, -1, -1, -1]
reprimat	-1.3	0.78102	[-1, 0, -3, -1, -1, -2, -1, -1, -2, -1]
reprima	-1.3	1.00499	[-1, 0, -3, -1, 0, -3, -1, -1, -2, -1]
represibil	-1.5	0.92195	[-1, -2, -3, -1, 0, -1, -3, -1, -2, -1]
refulari	-1.8	0.6	[-1, -2, -2, -2, -1, -3, -2, -1, -2, -2]
represiune	-1.6	0.91652	[-2, -2, -1, -1, -1, -1, -4, -1, -2, -1]
represiuni	-1.7	1.00499	[-2, -3, -1, -2, -2, -3, -2, 0, 0, -2]
represiv	-1.4	1.11355	[-3, -1, -1, -2, -1, -3, 1, -2, -1, -1]
represiv	-1.7	0.45826	[-2, -1, -2, -2, -2, -2, -2, -2, -1, -1]
reprimare	-1.0	1.73205	[-2, -1, -2, -3, -1, -1, 1, -3, 3, -1]
represor	-1.4	1.28062	[-1, 0, -3, -1, -2, -4, 0, -1, 0, -2]
represori	-2.2	1.66132	[-2, -4, 0, -2, -1, -3, -4, -3, 1, -4]
repressurize	-0.3	0.64031	[0, 0, 0, 0, 0, 0, -2, 0, -1, 0]
represurizata	0.1	0.3	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
repressurizes	0.1	0.3	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
repressurizing	-0.1	0.3	[0, 0, 0, 0, -1, 0, 0, 0, 0, 0]
respinge	-2.8	0.4	[-3, -3, -3, -3, -2, -3, -3, -3, -2, -3]
repulsie	-2.2	0.9798	[0, -2, -2, -2, -3, -3, -1, -3, -3, -3]
salvare	2.3	0.78102	[1, 3, 1, 3, 2, 3, 3, 2, 2, 3]
salvat	1.8	1.53623	[3, 2, 2, -2, 3, 2, 1, 4, 1, 2]
salvari	1.3	0.78102	[3, 2, 0, 2, 1, 1, 1, 1, 1, 1]
displace	-0.7	1.26886	[-2, -2, 0, -1, -1, -1, -2, 1, 2, -1]
ofensati	-1.6	1.35647	[-2, -3, -2, -2, -1, -1, 2, -3, -2, -2]
resentence	-1.0	0.7746	[-1, 0, -1, -1, 0, -2, -1, 0, -2, -2]
resentenced	-0.8	0.9798	[0, -2, -1, 0, -1, 0, 0, 0, -3, -1]
resentences	-0.6	0.8	[0, -2, -1, 0, -1, 0, 0, 0, -2, 0]
resentencing	0.2	0.87178	[-1, -1, 0, 1, 0, 0, 1, 2, 0, 0]
indignat	-2.1	0.83066	[-3, -1, -2, -3, -1, -1, -3, -2, -2, -3]
iritat	-1.4	1.11355	[-1, -2, -1, -1, -3, 1, -1, -3, -1, -2]
resentiment	-2.0	0.7746	[-2, -2, -3, -3, -2, -3, -2, -1, -1, -1]
resenting	-1.2	1.72047	[-2, -1, -2, -2, -1, -3, -3, 2, 2, -2]
resentiment	-1.9	0.83066	[-1, -3, -2, -3, -2, -3, -1, -1, -1, -2]
resentimentele	-1.9	0.7	[-2, -1, -2, -3, -1, -2, -2, -2, -1, -3]
resents	-1.2	1.32665	[-2, -1, -1, -3, 1, -1, 1, -3, -2, -1]
demisiona	-1.4	0.66332	[-2, -1, -3, -1, -1, -1, -1, -2, -1, -1]
demisie	-1.2	0.4	[-1, -1, -1, -2, -1, -1, -1, -1, -2, -1]
Demisii	-1.2	0.6	[0, -1, -1, -2, -2, -2, -1, -1, -1, -1]
demisionat	-1.0	0.63246	[-2, -1, 0, -1, -2, -1, -1, -1, 0, -1]
resemnat	-0.7	1.26886	[-3, -1, -1, -1, -1, 1, 1, 1, -2, -1]
resignedness	-0.8	1.07703	[-1, -2, 1, -2, -1, -1, 0, -2, -1, 1]
demisionar	-1.2	0.6	[-2, -1, 0, -1, -2, -2, -1, -1, -1, -1]
resigners	-1.0	1.09545	[-1, 0, -1, -3, -1, 0, 0, -1, -3, 0]
demisionar	-0.9	1.22066	[-1, -1, -1, -1, -1, 0, -1, -3, -2, 2]
demisioneaza	-1.3	0.9	[0, -1, -1, 0, -2, -1, -3, -1, -2, -2]
hotarat	1.1	0.53852	[2, 1, 0, 1, 1, 1, 2, 1, 1, 1]
solubil	1.0	0.0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
rezolva	1.6	0.66332	[2, 1, 1, 2, 2, 1, 3, 1, 1, 2]
hotarat	0.7	0.78102	[1, 2, 0, 1, 1, 0, 2, 0, 0, 0]
rezolutiv	0.7	0.78102	[1, 0, 1, 2, 0, -1, 1, 1, 1, 1]
resolvents	0.4	0.66332	[2, 0, 0, 1, 0, 0, 1, 0, 0, 0]
resolver	0.7	0.78102	[1, 2, 0, 1, 1, 0, 2, 0, 0, 0]
rezolvere	1.4	0.4899	[2, 1, 2, 1, 1, 1, 2, 1, 2, 1]
rezolva	0.7	0.78102	[1, 2, 0, 1, 1, 0, 2, 0, 0, 0]
rezolvarea	1.6	0.4899	[2, 2, 1, 2, 2, 1, 1, 1, 2, 2]
respect	2.1	0.53852	[2, 2, 2, 2, 3, 3, 2, 2, 1, 2]
respecta	2.1	0.53852	[2, 2, 2, 2, 3, 3, 2, 2, 1, 2]
respectabilities	1.8	0.4	[2, 2, 2, 1, 2, 2, 2, 1, 2, 2]
respectabilitate	2.4	0.8	[4, 1, 3, 2, 3, 3, 2, 2, 2, 2]
respectabil	1.9	0.7	[2, 2, 2, 2, 1, 3, 3, 1, 1, 2]
respectableness	1.2	1.32665	[2, 1, 1, 0, 3, 2, -2, 2, 2, 1]
in mod onorabil	1.7	0.78102	[2, 2, 1, 3, 1, 3, 2, 1, 1, 1]
apreciat	2.1	0.7	[2, 2, 1, 2, 3, 1, 2, 3, 3, 2]
partinitor	2.1	0.53852	[3, 2, 2, 2, 2, 2, 1, 3, 2, 2]
respecters	1.6	0.8	[2, 1, 2, 2, 3, 1, 2, 2, 0, 1]
respectuos	2.0	0.7746	[1, 1, 3, 2, 2, 3, 1, 2, 3, 2]
cu respect	1.7	0.64031	[1, 2, 1, 2, 2, 2, 1, 3, 1, 2]
respectfulness	1.9	1.37477	[4, 2, 2, 1, 2, 4, -1, 1, 2, 2]
respectfulnesses	1.3	1.18743	[1, 1, 2, 2, 2, 2, 2, 1, -2, 2]
respectare	2.2	0.6	[1, 3, 2, 3, 2, 2, 3, 2, 2, 2]
respectiv	1.8	1.16619	[2, 2, 3, 0, 1, 3, 3, 1, 0, 3]
respectiv	1.4	0.91652	[0, 0, 2, 2, 0, 2, 2, 2, 2, 2]
respectiveness	1.1	1.04403	[0, 2, 1, 0, 1, 0, 2, 2, 0, 3]
privinte	1.3	1.00499	[2, 0, 0, 0, 2, 1, 2, 1, 2, 3]
responsabil	1.3	1.1	[1, 1, 0, 4, 2, 2, 1, 0, 1, 1]
sensibil	1.5	0.92195	[3, 1, 1, 0, 1, 1, 2, 3, 2, 1]
odihnitor	1.5	0.67082	[1, 1, 1, 1, 2, 1, 2, 1, 2, 3]
nelinistit	-1.1	0.3	[-1, -1, -1, -1, -1, -1, -2, -1, -1, -1]
fara astampar	-1.4	0.91652	[-1, -4, -1, -1, -1, -2, -1, -1, -1, -1]
neliniste	-1.2	0.74833	[-3, -1, -1, 0, -1, -2, -1, -1, -1, -1]
restabili	1.2	0.9798	[1, 1, 2, 2, 2, 2, 1, -1, 0, 2]
restaurat	1.4	0.91652	[2, 2, 1, 2, 1, 2, 2, 1, -1, 2]
restaurari	1.2	0.6	[2, 1, 1, 2, 1, 0, 1, 1, 2, 1]
restabilirea	1.2	0.4	[2, 1, 1, 1, 1, 2, 1, 1, 1, 1]
restrange	-1.6	0.8	[-3, -1, -1, -1, -3, -1, -2, -1, -1, -2]
restrans	-1.6	0.4899	[-1, -2, -1, -1, -1, -2, -2, -2, -2, -2]
restrictionarea	-1.6	0.4899	[-2, -2, -2, -2, -1, -2, -1, -1, -2, -1]
restrictie	-1.1	0.9434	[-1, -1, -1, -1, -3, 1, -2, -1, -1, -1]
restrictioneaza	-1.3	1.1	[-2, -2, -3, -1, -1, -2, 1, -1, -2, 0]
retinut	0.1	0.7	[-1, 1, 1, 1, 0, -1, 0, 0, 0, 0]
intarzia	-2.4	0.8	[-2, -2, -2, -1, -3, -2, -4, -3, -3, -2]
retardat	-2.7	1.26886	[-4, -1, -3, -3, -4, -4, -2, -1, -1, -4]
retragere	0.8	1.07703	[2, 2, 0, 0, -1, 1, 2, 0, 2, 0]
razbunare	-2.4	0.66332	[-2, -3, -2, -3, -3, -3, -2, -1, -2, -3]
razbunati	-0.9	1.37477	[-2, -3, -2, -1, -1, 2, -1, 1, -1, -1]
razbunator	-2.4	0.4899	[-2, -2, -2, -3, -3, -2, -3, -3, -2, -2]
cu pizma	-1.4	2.00998	[-3, -2, -2, -2, 3, 2, -3, -3, -2, -2]
revengefulness	-2.2	0.87178	[-2, -3, -3, -2, -2, -2, -1, -4, -1, -2]
razbunator	-2.1	0.83066	[-2, -3, -2, -1, -1, -2, -3, -3, -1, -3]
razbunatorul	-2.0	0.44721	[-2, -2, -3, -2, -2, -2, -1, -2, -2, -2]
razbunari	-1.9	0.7	[-2, -3, -2, -1, -1, -2, -3, -2, -1, -2]
venerat	2.3	1.1	[3, 3, 1, 3, 3, 3, 0, 3, 3, 1]
reinvia	1.4	1.11355	[4, 0, 2, 1, 1, 0, 2, 2, 1, 1]
reinvie	1.6	0.4899	[1, 1, 2, 2, 1, 2, 2, 2, 1, 2]
recompensa	2.7	0.78102	[3, 4, 1, 2, 3, 3, 2, 3, 3, 3]
rewardable	2.0	1.0	[3, 1, 4, 3, 1, 2, 1, 2, 2, 1]
recompensat	2.2	0.74833	[1, 2, 3, 2, 2, 4, 2, 2, 2, 2]
rasplatitorul	1.6	0.8	[1, 2, 3, 1, 1, 3, 2, 1, 1, 1]
rasplatire	1.9	0.83066	[1, 2, 2, 1, 3, 3, 1, 2, 1, 3]
profitabil	2.4	0.8	[3, 4, 2, 2, 1, 3, 3, 2, 2, 2]
rewardingly	2.4	0.8	[3, 2, 3, 4, 3, 2, 2, 2, 1, 2]
recompense	2.1	0.83066	[2, 1, 3, 4, 2, 2, 2, 2, 1, 2]
bogat	2.6	0.8	[2, 3, 2, 4, 4, 3, 2, 2, 2, 2]
richened	1.9	0.83066	[3, 2, 2, 1, 3, 1, 2, 3, 1, 1]
richening	1.0	1.34164	[2, 2, 0, 0, -1, 1, 2, 3, -1, 2]
richens	0.8	0.9798	[1, 0, 3, 0, 0, 0, 1, 2, 1, 0]
mai bogat	2.4	1.2	[1, 4, 2, 1, 2, 4, 4, 1, 3, 2]
bogatie	2.4	1.0198	[2, 4, 1, 1, 2, 4, 3, 2, 3, 2]
cel mai bogat	2.4	1.11355	[4, 4, 2, 2, 3, 0, 2, 2, 3, 2]
bogat	1.9	0.53852	[2, 2, 2, 2, 3, 1, 2, 2, 1, 2]
bogatie	2.2	0.74833	[2, 3, 2, 2, 2, 2, 2, 1, 4, 2]
richnesses	2.1	0.9434	[2, 1, 2, 2, 3, 1, 3, 1, 4, 2]
richweed	0.1	0.3	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
richweeds	-0.1	0.3	[0, 0, 0, 0, 0, 0, 0, 0, 0, -1]
ridicol	-2.0	0.63246	[-2, -2, -2, -2, -3, -2, -1, -2, -1, -3]
ridiculizat	-1.5	0.5	[-1, -1, -1, -2, -2, -2, -1, -2, -1, -2]
ridiculer	-1.6	0.91652	[-1, -1, -1, -2, -2, 0, -1, -3, -2, -3]
ridiculers	-1.6	0.66332	[-2, -1, -1, -2, -3, -2, -1, -2, -1, -1]
ridiculizeaza	-1.8	0.6	[-1, -1, -2, -2, -2, -2, -1, -2, -2, -3]
ridiculizarea	-1.8	0.6	[-2, -3, -2, -1, -1, -2, -2, -1, -2, -2]
ridicol	-1.5	0.67082	[-3, -2, -1, -1, -2, -1, -2, -1, -1, -1]
ridicol	-1.4	0.8	[-1, -2, -1, 0, -2, -1, -1, -3, -1, -2]
ridiculizanta	-1.1	1.51327	[-1, -1, -1, -2, -1, 3, -3, -2, -1, -2]
ridiculizanta	-1.6	1.11355	[-3, 0, -2, -2, -1, -1, -1, -4, -1, -1]
instalatie	-0.5	1.0247	[0, 0, 0, 0, -2, 0, 0, 0, -3, 0]
aranjat	-1.5	1.0247	[-2, -3, -2, -1, -1, -2, 1, -1, -2, -2]
rigid	-0.5	0.67082	[-2, -1, 0, 0, 0, 0, 0, -1, -1, 0]
rigidizare	-1.1	0.9434	[-1, -2, 0, 0, 0, -2, -2, -2, 0, -2]
rigidifications	-0.8	0.9798	[-2, -1, 0, 0, -2, -1, 0, 1, -2, -1]
rigidizat	-0.7	1.00499	[0, -1, 0, 0, 0, 0, -2, 0, -1, -3]
rigidizeaza	-0.6	0.8	[0, -1, 0, 0, 0, 0, -2, 0, -1, -2]
rigidizeze	-0.3	0.64031	[0, 0, 0, 0, -1, 0, 0, 0, -2, 0]
rigiditati	-0.7	0.78102	[0, -1, 0, 0, 0, 0, -2, -1, -1, -2]
rigiditate	-0.7	0.64031	[-1, 0, -1, 0, -1, 0, -2, 0, -1, -1]
rigid	-0.7	0.45826	[-1, -1, -1, -1, 0, 0, -1, 0, -1, -1]
rigiditatii	-0.3	1.00499	[0, -1, -1, 0, 2, -1, -1, -1, 1, -1]
riguros	-1.1	1.51327	[-2, -3, 1, 0, 1, 0, -1, -1, -3, -3]
in mod riguros	-0.4	1.28062	[0, 2, 1, 0, -1, 0, -1, -1, -3, -1]
rascoala	-2.6	1.0198	[-3, 0, -3, -2, -3, -3, -3, -4, -3, -2]
dezordine	-2.3	0.78102	[-2, -3, -3, -2, -1, -1, -3, -2, -3, -3]
risc	-1.1	0.7	[-1, -1, 0, -2, -1, 0, -2, -2, -1, -1]
riscat	-0.9	0.7	[-1, -2, 0, 0, -1, 0, -2, -1, -1, -1]
risker	-0.8	0.4	[-1, -1, -1, 0, -1, 0, -1, -1, -1, -1]
mai riscante	-1.4	0.91652	[0, -3, -1, 0, -1, -2, -1, -2, -2, -2]
mai riscant	-1.5	1.0247	[-2, -3, -1, -1, -3, 0, -1, -2, 0, -2]
riskily	-0.7	1.34536	[-1, -2, -1, -1, 3, 0, -1, -1, -1, -2]
riskiness	-1.3	1.00499	[-3, -1, -1, 0, -1, 0, -1, -3, -2, -1]
riskinesses	-1.6	0.91652	[-2, -1, -1, 0, -3, -1, -2, -1, -3, -2]
riscand	-1.3	1.1	[0, 0, -2, 0, -1, -3, -3, -1, -2, -1]
riskless	1.3	0.9	[2, 1, 0, 1, 1, 1, 2, 3, 0, 2]
riscuri	-1.1	0.9434	[-1, 0, -1, -1, 0, 0, -2, -1, -3, -2]
riscant	-0.8	0.9798	[-1, 1, -1, -1, -1, 0, 0, -1, -3, -1]
jefui	-2.6	0.8	[-2, -4, -3, -2, -3, -4, -2, -2, -2, -2]
jefuitor	-2.6	1.0198	[-4, -1, -2, -3, -2, -1, -4, -3, -3, -3]
roba	-0.7	0.9	[-2, 0, 0, 0, 0, -2, 0, -2, -1, 0]
robing	-1.5	1.56525	[0, 0, 0, 0, -2, -3, -3, -4, -3, 0]
Robs	-2.0	1.0	[-2, -1, -3, -2, -2, -1, -4, -3, -1, -1]
robust	1.4	1.42829	[1, 0, 0, 1, 4, 0, 2, 3, 3, 0]
